mean_intensity,std_intensity,var_intensity,mean_abs_dev_intensity,median_intensity,median_abs_dev_intensity,coef_var_intensity,skewness_intensity,kurtosis_intensity,maximum_intensity,minimum_intensity,mode_intensity,central_moment_intensity,range_intensity,inter_quart_range_intensity,entropy_intensity,sp_idx,image_idx,class
11.716867469879517,4.446103347457042,19.767834976268713,3.815067498911308,11.0,4.0,0.3783170930140764,0.24921998242132878,-1.1260527377918865,20,4,8,0.0,16,7.0,2.7094413899127434,27,71,0
12.447368421052632,5.4685003739771485,29.904496340188214,4.491343490304709,12.0,4.0,0.43788229105774146,0.18259358088492664,-0.754866368390386,24,2,11,0.0,22,8.0,2.9870835498340407,28,71,0
5.380434782608695,4.242234670688071,17.99655500118793,3.2581521739130435,4.0,2.0,0.786310275010367,1.3209523228110025,1.7200286292791631,21,0,3,0.0,21,6.0,2.623208582075211,29,71,0
6.5141242937853105,4.909530787422062,24.103492552645093,3.9704427208018127,6.0,3.0,0.7515426773358294,0.8827786213434214,0.26179319113713495,21,0,2,0.0,21,6.0,2.787490264730519,30,71,0
2.0427807486631018,3.4731363487245495,12.062676096831694,2.7244130515599534,0.0,0.0,1.6956481706637951,1.7134073628426179,1.9761420472260607,14,0,0,0.0,14,4.0,1.5341897258936914,31,71,0
8.325,4.788950326128958,22.934045226130657,3.8442500000000006,8.0,4.0,0.5738093630405843,0.6396064812700524,0.2714723279208311,23,0,4,0.0,23,7.0,2.8484664748189523,32,71,0
1.4946236559139785,2.868745486865356,8.229700668410349,2.153196901375882,0.0,0.0,1.9142099089680125,1.8692623615928046,2.206455158339395,11,0,0,0.0,11,1.0,1.2865719945244096,33,71,0
5.242424242424242,2.6252793466961206,6.89209164818921,2.1748393021120296,6.0,2.0,0.4992560203858771,-0.22458062965103956,-0.8032731206290569,11,0,6,0.0,11,4.0,2.261280040824509,34,71,0
1.465648854961832,2.749259228686504,7.5584263065179105,2.0483654798671402,0.0,0.0,1.868623416374263,1.9535435582232068,2.8292440211137535,11,0,0,0.0,11,2.0,1.341384510869177,35,71,0
5.5,5.286100371999868,27.94285714285714,4.130681818181818,4.0,3.0,0.9583748452991547,1.2168536162895829,0.6691783657646124,22,0,0,0.0,22,5.0,2.6978783207939765,36,71,0
7.835897435897436,4.4390190694234155,19.704890298704726,3.7170282708744247,8.0,3.0,0.5650434268050538,-0.16289853111325078,-0.9528259795113052,15,0,0,0.0,15,7.0,2.654847239513337,37,71,0
35.294117647058826,8.23490306085419,67.81362842166571,7.042675893886968,34.0,7.0,0.2321756997524839,0.21865448413643024,-1.0952421144835598,50,22,33,0.0,28,14.0,3.196743113321573,38,71,0
36.75268817204301,10.268838376770185,105.44904160822814,8.153543762284658,35.0,7.0,0.27789750524905177,0.8527917695783054,0.47225349654762727,68,23,35,0.0,45,13.0,3.3127740948151603,39,71,0
70.06521739130434,25.274552497572913,638.8030039525692,20.945337114051668,68.0,18.0,0.3600748653164284,0.1480028961201022,-0.8383424859635489,122,23,55,0.0,99,36.0,4.397718411064445,40,71,0
91.64,11.55795235438625,133.58626262626268,9.205599999999999,91.0,8.0,0.1254912417207682,0.623609951566092,0.0892141100223558,126,72,82,0.0,54,16.0,3.4918605616373792,41,71,0
114.20833333333333,10.832618060057674,117.34561403508769,9.296006944444445,113.0,9.0,0.09435432741872404,-0.13915189796389446,-1.1279935953822804,132,93,112,0.0,39,18.0,3.3167975750834335,42,71,0
1.0,1.6549671465493312,2.7389162561576357,1.2843137254901962,0.0,0.0,1.6509058713562175,1.6014752494122406,1.413436157548781,6,0,0,0.0,6,2.0,1.2592957067857415,43,71,0
1.6157407407407407,2.549150776495815,6.498169681309215,1.9969135802469136,0.0,0.0,1.574041586553346,1.633974727662717,1.7648754384815435,10,0,0,0.0,10,2.25,1.5552595232267556,44,71,0
5.267015706806283,5.132652027616338,26.344116836594104,4.077903566239961,5.0,4.0,0.9719352319813163,1.0117186614936413,0.5180111543091863,21,0,0,0.0,21,8.0,2.596253931344897,45,71,0
0.975,2.1484234383473506,4.615723270440252,1.4137499999999998,0.0,0.0,2.196614453172037,2.811467605854622,8.163909302627777,11,0,0,0.0,11,1.0,1.1201722218549708,46,71,0
161.76777251184834,22.940255826725686,526.2553373956217,19.45877226477393,158.0,17.0,0.141473360941811,0.24496422831228623,-0.9964592370659009,206,110,141,0.0,96,39.5,4.1958763585591,47,71,0
8.278195488721805,6.384585346943349,40.762930052403725,4.912770648425576,7.0,3.0,0.7683483517300886,0.9190421234378877,0.25976170043401403,27,0,9,0.0,27,6.0,2.9580824642797947,48,71,0
57.03703703703704,8.626187518893333,74.41111111111113,7.3205304069501596,58.0,8.0,0.15030188321225255,0.13547302202109782,-1.1422677658448896,73,43,58,0.0,30,14.0,3.25794450015592,49,71,0
13.125925925925927,7.344842468698323,53.94671088999447,5.947215363511661,14.0,5.0,0.5574912448953538,-0.25400237860690933,-0.7936521503245846,27,0,0,0.0,27,11.0,3.1545039076088446,50,71,0
178.76190476190476,9.002448164156695,81.04407294832825,7.606449987402369,180.0,7.0,0.05022658820635246,-0.2613249334498235,-0.8785661602184272,199,159,185,0.0,40,14.0,3.4557266510320197,51,71,0
141.6535433070866,10.119428079042764,102.40282464691913,8.449748899497799,143.0,7.0,0.07115606739994408,-0.25140418309635093,-0.6181519919573111,161,115,147,0.0,46,15.0,3.5360063709991314,52,71,0
205.62376237623764,7.073668388689796,50.036784473149304,5.907198640656146,206.0,6.0,0.03434421168100283,-0.02561752312006936,-0.9032296212202771,219,192,205,0.0,27,11.0,3.262600614493876,53,71,0
217.00469483568074,5.979128519654739,35.74997785454867,4.8874782340364575,217.0,5.0,0.02748823705783698,-0.09736376642234625,-0.7331808376235438,229,203,218,0.0,26,9.0,3.121508183141647,54,71,0
29.362903225806452,5.461371633631969,29.82658012063992,4.458116545265348,29.0,4.0,0.1852441277195315,0.47261095339500087,-0.41214164793983743,44,20,26,0.0,24,8.0,2.9826581944795993,55,71,0
41.0,9.848274252229496,96.98850574712644,8.274285714285714,41.0,8.0,0.23951453691454366,0.2571263989786381,-0.9308883738565497,63,24,31,0.0,39,16.5,3.4912040890158993,56,71,0
5.603053435114504,6.690612699680256,44.76429829712272,5.738127148767555,3.0,3.0,1.1895348074276566,0.8909903841584325,-0.5892162682962905,21,0,0,0.0,21,10.0,2.378521738058148,57,71,0
1.7857142857142858,2.39752378523173,5.748120300751882,1.9843537414965986,0.0,0.0,1.339412806668156,1.1851284188090836,0.19271599538715334,8,0,0,0.0,8,3.0,1.6674943158788469,58,71,0
4.2825112107623315,4.340881399332623,18.843251323071954,3.5621870538317686,4.0,4.0,1.0113546310481827,1.054340657501991,1.2021494622906097,21,0,0,0.0,21,7.0,2.3405935038433303,59,71,0
1.8189300411522633,3.6759397077148797,13.512532734754956,2.479940388490914,0.0,0.0,2.016772588924349,2.534891248666181,6.141914328924324,18,0,0,0.0,18,2.0,1.4924529715422632,60,71,0
121.19767441860465,10.928451553242718,119.43105335157318,9.1790156841536,121.0,9.0,0.08964469254507315,-0.15268010687634292,-0.9512419923158681,141,100,134,0.0,41,17.0,3.528319967609357,61,71,0
69.25847457627118,14.213154388213077,202.01375766318066,11.656205113473138,70.0,9.5,0.2047837451378727,-0.3683499727908267,-0.7674110989876994,92,38,66,0.0,54,18.25,3.8369225591206177,62,71,0
159.55208333333334,10.355644066647313,107.2393640350877,8.695746527777777,160.0,8.0,0.06456554506522093,-0.09633757309291009,-0.8681990468591234,182,139,143,0.0,43,15.25,3.5233417372679674,63,71,0
194.72727272727272,6.585107164172527,43.36363636363634,5.37190082644628,195.0,5.0,0.03364585013394444,-0.08634305131001088,-0.7835041093543791,207,179,194,0.0,28,10.5,3.1033299773380376,64,71,0
163.83516483516485,7.189906097769964,51.69474969474972,6.052892162782271,165.0,6.0,0.04364320685242947,-0.23879246034014154,-1.023381831990985,177,149,168,0.0,28,11.0,3.1680281897965017,65,71,0
8.466216216216216,6.852593273000917,46.958034565177414,5.813915266617969,8.0,6.0,0.8066653635024084,0.47497483040443583,-0.8547664975777134,25,0,0,0.0,25,12.0,3.0054817667406475,66,71,0
183.20967741935485,5.796934222661641,33.60444638186573,4.95837669094693,183.0,5.0,0.03155581160333163,0.10257510388547497,-0.9487883258115861,197,173,185,0.0,24,9.75,3.045802583768857,67,71,0
0.5351351351351351,1.2896359901437422,1.6631609870740303,0.8446457268078892,0.0,0.0,2.403403701442379,2.8338248976613603,7.949051791977029,7,0,0,0.0,7,0.0,0.8643897788742951,68,71,0
13.301418439716311,6.119619993966002,37.449748870548454,4.890070921985815,13.5,3.5,0.459256281227315,-0.057782623519803115,-0.24840439627909516,31,0,10,0.0,31,7.0,3.1567618607468813,69,71,0
7.687763713080169,6.753810761957926,45.6139598083387,5.303067528351939,5.0,3.0,0.876658987668298,1.1557848677204874,0.7365536831137378,31,0,5,0.0,31,8.0,2.969431601746831,70,71,0
162.72641509433961,7.475079893018408,55.87681940700809,6.491456034175864,163.5,6.5,0.04571929224499838,-0.14019445137471132,-1.1797178283149303,175,150,165,0.0,25,12.0,3.1896472129206406,71,71,0
55.878787878787875,9.240850662398433,85.39332096474956,7.387817569635751,55.0,6.0,0.16453580318200584,0.725404429210148,0.42673857456916364,84,40,45,0.0,44,13.0,3.3624915385514518,72,71,0
76.84883720930233,10.200942795944332,104.05923392612857,8.442942130881557,76.0,7.0,0.13196636333283,0.33634209182836594,-0.5802743433114408,106,60,76,0.0,46,14.75,3.4124149555342527,73,71,0
219.84313725490196,7.26596138465459,52.79419484329164,6.1670126874279125,219.0,6.0,0.032985793857435546,0.3225871549859885,-0.8694400896954981,235,204,215,0.0,31,12.0,3.229300443726377,74,71,0
43.589473684210525,8.728157828645568,76.1807390817469,7.374626038781164,43.0,7.0,0.19917879003716277,0.150402655878282,-1.0419383550457066,61,29,36,0.0,32,15.0,3.300209750639813,75,71,0
31.224489795918366,5.900429151341273,34.81506416999789,4.986672219908371,31.0,5.0,0.18800139789322898,0.23408496787358746,-1.0898161910931052,43,21,25,0.0,22,10.0,2.968962042413582,76,71,0
30.59433962264151,6.031312424319307,36.37672955974843,5.13385546457814,30.0,5.0,0.19620607913067856,0.09518504913612816,-1.0145916829512338,42,19,28,0.0,23,10.0,3.059851982641045,77,71,0
83.46315789473684,10.654946435277553,113.52788353863384,8.858282548476456,84.0,8.0,0.12698680088164938,0.4457309064232532,-0.1636542257506779,115,67,70,0.0,48,16.0,3.420527150245601,78,71,0
202.23711340206185,4.9469165481361825,24.471983334223605,3.925709427144223,202.0,3.0,0.024397847692728052,0.20552675709266968,-0.4782570086924727,215,192,202,0.0,23,6.75,2.9206450226807728,79,71,0
199.3741935483871,5.408204910310459,29.248680351906156,4.379854318418314,200.0,4.0,0.027038257873384246,-0.018390893300145282,-0.33539251529954317,212,184,200,0.0,28,7.0,3.037745194795072,80,71,0
132.3846153846154,16.151316818297975,260.865034965035,13.45144448311869,133.0,12.0,0.12172663644077109,-0.29447930466954547,-0.8034469258711932,165,98,146,0.0,67,25.0,4.001465039377256,81,71,0
64.28295819935691,28.484353355123535,811.3583860595373,22.69591919024824,61.0,17.0,0.44239597086972005,0.38828777747108023,-0.7293059614017099,130,15,48,0.0,115,39.0,4.333610109946621,82,71,0
10.324324324324325,7.284057513329631,53.057493857493846,6.375943511078643,11.0,6.0,0.7023386695433524,-0.08663411711036177,-1.3199724618133257,23,0,0,0.0,23,14.0,2.9972063182601865,83,71,0
187.20118343195267,7.146077746748982,51.06642716258101,5.77871923251987,187.0,5.0,0.03806014473783591,-0.10950110270649323,-0.5256663786343596,202,170,186,0.0,32,10.0,3.2646218350088665,84,71,0
204.55421686746988,6.628846440384496,43.941605130198205,5.529878550345962,203.0,4.0,0.03234116711827804,0.4274609878057557,-0.6916462990153707,220,192,201,0.0,28,9.0,3.1698899423957574,85,71,0
155.96808510638297,10.723757293379157,114.99897048730266,8.992077863286555,157.0,8.5,0.06838939842129003,-0.15278174380411744,-0.9292689741089686,176,136,159,0.0,40,16.0,3.543960574993565,86,71,0
142.984126984127,10.237174709447233,104.79974603174604,8.715041572184429,143.0,8.0,0.07131190217617747,-0.031639461140675014,-1.0767994939250454,161,123,130,0.0,38,16.0,3.563660487260368,87,71,0
187.21476510067114,4.7983776135704765,23.024427722414302,3.694698437007342,187.0,3.0,0.025587297435216802,0.08111724723098294,-0.02015989112092198,200,175,187,0.0,25,5.0,2.9039190543633215,88,71,0
78.98639455782313,11.188292801668206,125.1778958158606,9.049562682215743,81.0,8.0,0.14116573500057497,-0.689301553148845,0.012469306122368629,96,47,84,0.0,49,15.0,3.5849675808163717,89,71,0
176.90441176470588,8.326556067649603,69.33153594771242,7.20977508650519,178.0,7.0,0.04689474482794745,-0.28813336619878926,-1.131422018673038,191,159,187,0.0,32,13.25,3.2654485854295427,90,71,0
205.87765957446808,5.317806919111042,28.27907042894528,4.470801267541875,205.0,4.0,0.025761148485270766,0.2645669957300457,-0.8588757937502307,219,196,203,0.0,23,8.0,2.946910886922638,91,71,0
200.7094017094017,5.061439370195844,25.6181684981685,4.241799985389729,201.0,4.0,0.02518180093648583,-0.1330279827912246,-0.8212234634713913,210,188,198,0.0,22,8.0,2.9499772810288865,92,71,0
192.16666666666666,4.502151637758258,20.269369369369368,3.670250896057347,192.0,3.0,0.02336530495492103,-0.16444725358529172,-0.5861868006317876,202,182,191,0.0,20,7.0,2.8628312055266636,93,71,0
186.58870967741936,4.299767618553836,18.488001573564123,3.6494536940686784,186.0,4.0,0.022950985386266522,0.21600137777881412,-1.0522323433157281,195,179,183,0.0,16,7.0,2.745052721669014,94,71,0
180.3726708074534,7.183157275683512,51.59774844720497,5.378264727441072,181.0,4.0,0.03970010841509578,-0.6921556870408074,1.3756651642119406,195,151,181,0.0,44,8.0,3.214369010668142,95,71,0
111.78666666666666,9.460328091893219,89.49780760626399,7.943822222222222,111.0,8.0,0.08434584564304602,0.08481378326483666,-0.9918081163358963,132,96,110,0.0,36,15.0,3.4714876000596204,96,71,0
174.47142857142856,4.955111969991094,24.55313463514902,3.9014285714285744,176.0,2.0,0.028299094396749706,-1.074936733191895,0.26610394764904033,182,161,178,0.0,21,6.0,2.7331867962741927,97,71,0
178.40520446096653,5.119771710218742,26.21206236475614,4.135653183344621,179.0,4.0,0.02864404410587992,-0.442422976055643,-0.36073309677859244,189,166,179,0.0,23,8.0,2.919552451697483,98,71,0
171.44525547445255,8.727003147793967,76.16058394160581,7.3811071447599765,172.0,7.0,0.05071644830917679,-0.25374351080765717,-0.8821581738315052,188,152,172,0.0,36,14.0,3.421657714959243,99,71,0
205.29787234042553,7.480927317099321,55.96427352372285,5.593254866455409,205.0,4.0,0.03634233818692036,0.8523247135443708,1.088936627331364,230,188,205,0.0,42,9.0,3.2550678625614324,100,71,0
215.2,6.208277826244505,38.54271356783919,5.138000000000002,216.5,4.5,0.0287766620918049,-0.605150104254302,-0.5591324672057478,225,199,219,0.0,26,9.0,3.086705111580454,101,71,0
215.1631205673759,7.9270099870859045,62.837487335359675,6.587193803128617,215.0,6.0,0.036710984595663916,0.1597589311135811,-0.9000574154161551,231,201,210,0.0,30,12.0,3.3056117774764524,102,71,0
189.31333333333333,4.707749810408888,22.162908277404924,3.8667555555555553,188.0,3.0,0.02478447231747933,0.46999323907831875,-0.34389205460330263,202,180,188,0.0,22,6.0,2.8716948404367426,103,71,0
182.44210526315788,5.740814221464494,32.956947925368986,4.511135734072023,183.0,4.0,0.03138358262589897,0.45530241282470973,0.09736540226422807,198,170,183,0.0,28,7.75,3.047673508413001,104,71,0
142.77697841726618,8.167666160784462,66.7107705140236,6.785880647999587,144.0,6.0,0.05699961663331519,-0.44745621148372683,-0.6641161770714903,157,124,147,0.0,33,12.0,3.3145413528601977,105,71,0
217.80645161290323,5.603351744856202,31.39755077658304,4.775085476438234,218.0,4.0,0.025666943499608904,-0.015893160210958483,-0.966006075289477,229,207,216,0.0,22,9.0,3.046569469439964,106,71,0
173.58235294117648,8.290347655761709,68.72986425339366,6.438961937716266,172.0,4.5,0.047619635155803475,1.0001781545977724,0.017242790066978486,194,162,169,0.0,32,9.0,3.1203927013291555,107,71,0
192.63571428571427,7.65460383806896,58.59295991778005,6.42795918367347,193.0,6.0,0.03959399222902512,-0.0990923270974098,-0.8947905232739846,207,177,202,0.0,30,11.0,3.2516224367929274,108,71,0
48.38501291989664,28.22355395061826,796.5689976034596,23.924483704905555,48.0,24.0,0.5825577823221337,0.38611745674335424,-0.8311866790566045,117,3,15,0.0,114,46.0,4.468846031245931,109,71,0
194.07853403141362,6.088739386220226,37.072747313309456,5.1125243277322445,194.0,5.0,0.03129031961564257,0.10392304690773362,-0.8837933863320133,207,182,197,0.0,25,10.0,3.116638823214256,110,71,0
203.89473684210526,5.109758562984754,26.10963257199602,4.212900672734468,205.0,3.0,0.02501361628339016,-0.5489297387940016,-0.41398266535393535,213,190,208,0.0,23,7.75,2.942046841330929,111,71,0
166.98639455782313,12.145232107257081,147.5066629391483,9.591373964551806,166.0,8.0,0.07248405674245141,0.4999958321169749,-0.2950606843096857,198,146,155,0.0,52,16.0,3.6603563131113352,112,71,0
215.67755102040817,11.577523187549524,134.0390431582469,9.405780924614742,217.0,8.0,0.05357011601541484,-0.4376817698885084,-0.43478490966890027,235,187,219,0.0,48,16.0,3.6755282605058794,113,71,0
156.13227513227514,8.06545467769438,65.05155915794215,6.2649421908681155,157.0,5.0,0.051520988792952534,-0.6951489612940749,0.09202805903752997,169,133,154,0.0,36,9.0,3.2938234573580245,114,71,0
107.14117647058823,10.273814311354945,105.5512605042017,9.080692041522491,108.0,9.0,0.09532470750261286,0.12927867758143885,-1.1252007533425976,127,89,113,0.0,38,17.0,3.361998057898186,115,71,0
215.11428571428573,6.970634626417472,48.58974709501025,5.534693877551022,215.0,4.0,0.03232708626950603,0.06360654418955822,-0.07322925356585586,232,196,211,0.0,36,9.0,3.23176646985223,116,71,0
148.02444444444444,24.03981159348251,577.9125414501361,19.846874074074076,154.0,15.0,0.1622237862532454,-0.5380744523256584,-0.5245308221952456,197,91,166,0.0,106,34.0,4.343342952943554,117,71,0
135.34782608695653,10.520973070160775,110.69087434304824,7.965973534971646,134.0,7.0,0.07730924051544999,0.9904595834689938,2.1433466839908366,175,118,144,0.0,57,12.5,3.287004772170128,118,71,0
196.25,7.817508898501572,61.11344537815126,6.4,197.0,6.0,0.03966811617938789,-0.5269630362819003,-0.4586174815041004,210,176,201,0.0,34,11.25,3.3255459508966485,119,71,0
140.20212765957447,6.757838598336173,45.668382521162215,5.861475780896335,142.0,5.0,0.04794361289447309,-0.383178283969904,-1.097264541901566,151,128,145,0.0,23,11.0,3.0419380815726056,120,71,0
106.45911949685535,8.47389299619405,71.80686251094656,7.121870179185951,106.0,7.0,0.0793469224906492,-0.31001592607156586,-0.6209013088516242,124,86,114,0.0,38,14.0,3.3855553606063205,121,71,1
175.72916666666666,8.997636141806963,80.95745614035089,7.490451388888889,176.5,7.0,0.050934349404339094,-0.45981422526166343,-0.39581957714792537,190,149,170,0.0,41,13.5,3.303380191173633,122,71,0
174.2521739130435,6.662073169581475,44.383218916857366,5.5676370510397,174.0,5.0,0.0380657769787296,-0.04477225337561579,-0.8683327102794194,186,161,173,0.0,25,10.5,3.1211765047069093,123,71,0
116.91111111111111,18.61525658640723,346.52777777777777,15.624296296296299,120.0,14.0,0.1588714973880773,-0.3807575873027424,-0.8971160411125298,155,77,130,0.0,78,30.0,3.9984041522211857,124,71,0
147.7642857142857,12.21663608886882,149.24619732785203,9.958469387755104,150.0,9.0,0.0823807119232132,-0.6547471086532534,-0.3747785740084053,165,116,149,0.0,49,17.0,3.640425969994264,125,71,0
89.17338709677419,19.8173383738084,392.72690022201897,15.38296696149844,85.0,11.0,0.221785269669935,1.0742214370399277,0.9731776130015861,160,60,84,0.0,100,23.0,3.9872588669580793,126,71,0
147.16037735849056,8.673041749558093,75.22165318957771,7.5158419366322535,148.0,8.0,0.058657326008388834,-0.20571908047138823,-1.1747938231516435,161,129,158,0.0,32,15.75,3.2763181719366186,127,71,0
163.76119402985074,8.312667301252798,69.10043766131747,7.092448206727557,164.0,7.0,0.050571149348049745,0.07704507770687295,-0.9203240574886689,182,150,169,0.0,32,14.0,3.311192253404127,128,71,0
200.25714285714287,6.068400792703451,36.82548818088387,4.964081632653061,201.0,4.5,0.03019462380259482,-0.2057779392380443,-0.8388910088849966,212,188,200,0.0,24,10.0,3.090339514341047,129,71,0
118.99280575539568,9.331648193793006,87.07965801272027,7.374670048134154,119.0,6.0,0.07813935022658605,-0.6662920566581713,0.5807264557360168,135,88,127,0.0,47,12.5,3.4353393691589877,130,71,0
150.36363636363637,17.981032829437698,323.3175416133163,15.040050858232672,147.0,14.0,0.11916479421963118,0.312444252328056,-1.061029937893312,181,123,180,0.0,58,30.0,3.7339077086411487,131,71,0
220.80769230769232,9.427322824620413,88.874415639609,7.9594251901944215,220.0,7.5,0.04257726628038204,0.19349470401632704,-1.0275283274353728,239,205,217,0.0,34,15.75,3.455458330358086,132,71,0
66.2,6.173676839152315,38.11428571428572,5.134117647058823,65.0,4.0,0.09270775904929504,0.42309261359157935,-0.9672312925246547,78,57,63,0.0,21,9.0,2.9387694470737715,133,71,0
93.44347826086957,8.625941397236499,74.40686498855837,7.284083175803402,94.0,7.0,0.09190962897562764,0.04603604477658341,-0.9958774560143517,112,78,87,0.0,34,13.0,3.3749860240314753,134,71,1
176.1656050955414,15.881287694452475,252.2152988339676,12.69451093350643,181.0,8.0,0.09000609877711607,-0.8325119005405925,0.15239098564459086,203,127,183,0.0,76,20.0,3.916584144999299,135,71,0
63.96031746031746,9.36324797804761,87.67041269841266,7.993323255228017,64.0,8.5,0.14580944227122056,-0.17121363339915013,-1.071336162614736,80,46,73,0.0,34,16.0,3.420526934594155,136,71,1
174.82558139534885,7.243970085469653,52.47510259917921,6.147106544077882,174.0,6.0,0.04119380456385552,-0.0006419789477389761,-1.0126247499427683,187,160,167,0.0,27,11.75,3.210085268964312,137,71,0
58.63461538461539,6.745091983809582,45.49626587005228,5.683801775147928,60.0,5.0,0.11448161266487455,-0.4282885635808706,-0.8576905774285293,69,44,63,0.0,25,11.0,3.0994578843673577,138,71,0
